candidateId,action,type,region,city,name,address,phone,website,googleMapsUri,businessStatus,possibleProviderIds,duplicateSignals,reviewReasons
google-place-chijoslk5vu6dw0rbpptaphvema,corroborate_existing_provider,gp,Auckland,Waiake,Waiake Medical Centre,"1 Hebron Road, Waiake, North Shore City 0630",09 478 7660,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/waiake-medical-centre/,https://maps.google.com/?cid=13839684353575983622&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-waiake-medical-centre-36-7084-174-7477,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-waiake-medical-centre-36-7084-174-7477; Google Places result is 0 km from the query centre.; possible existing provider match: gp-waiake-medical-centre-36-7084-174-7477"
google-place-chij0fulwvu6dw0r8dzih8r6nsm,corroborate_existing_provider,gp,Auckland,Waiake,Waiake Medical Centre,"Waiake, Auckland 0630",,,https://maps.google.com/?cid=14095979629731395312&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-waiake-medical-centre-36-7084-174-7477,name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-waiake-medical-centre-36-7084-174-7477; Google Places result is 0 km from the query centre.; possible existing provider match: gp-waiake-medical-centre-36-7084-174-7477"
google-place-chijl7ixfppndw0rwwafpbpmgic,corroborate_existing_provider,gp,Auckland,Wiri,Wiri Family Doctors,"10/792 Great South Road, Wiri, Auckland 2104",09 263 6622,https://health365.co.nz/SGAccount/LogOn,https://maps.google.com/?cid=2846950177323837121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-wiri-family-doctors-37-0009-174-8893,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-wiri-family-doctors-37-0009-174-8893; Google Places result is 0 km from the query centre.; possible existing provider match: gp-wiri-family-doctors-37-0009-174-8893"
google-place-chijlzvusu-dbw0rt5zfnmei0oo,corroborate_existing_provider,gp,Bay of Plenty,Paeroa,Te Korowai Hauora O Hauraki - Paeroa,"15 Princes Street, Paeroa 3600",07 862 9284,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/te-korowai-hauora-o-hauraki-paeroa/,https://maps.google.com/?cid=10003066937705207375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-te-korowai-hauora-o-hauraki-paeroa-37-3817-175-6707,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-te-korowai-hauora-o-hauraki-paeroa-37-3817-175-6707; Google Places result is 0 km from the query centre.; possible existing provider match: gp-te-korowai-hauora-o-hauraki-paeroa-37-3817-175-6707"
google-place-chijgwunkugvbw0rn91gtuyqpva,corroborate_existing_provider,gp,Bay of Plenty,Waharoa,Te Whare Hauora O Raungaiti,"6425 State Highway 27, Matamata 3474",07 888 3921,https://twhor.org.nz/,https://maps.google.com/?cid=5781964743050845599&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-te-whare-hauora-o-raungaiti-37-7387-175-7379,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-te-whare-hauora-o-raungaiti-37-7387-175-7379; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-te-whare-hauora-o-raungaiti-37-7387-175-7379"
google-place-chijv8fvdcn1mw0rt-6xzr3ean4,corroborate_existing_provider,gp,Canterbury,Christchurch,Avonhead Surgery,"182 Withells Road, Avonhead, Christchurch 8042",03 358 3300,http://www.avonheadsurgery.co.nz/,https://maps.google.com/?cid=15997030783217958479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-avonhead-surgery-43-5130-172-5553,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-avonhead-surgery-43-5130-172-5553; Google Places result is 0 km from the query centre.; possible existing provider match: gp-avonhead-surgery-43-5130-172-5553"
google-place-chijhsvof8eimw0r-fbz6bwi0a0,corroborate_existing_provider,gp,Canterbury,Christchurch,QE II Medical Centre,"204 Bower Avenue, North New Brighton, Christchurch 8083",03 388 9120,http://www.qe2mc.co.nz/,https://maps.google.com/?cid=12524941666369663229&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-qe2-medical-centre-43-4950-172-7112,phone; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-qe2-medical-centre-43-4950-172-7112; Google Places result is 0 km from the query centre.; possible existing provider match: gp-qe2-medical-centre-43-4950-172-7112"
google-place-chijr7lgrjkumw0rf-xqf5jal0w,corroborate_existing_provider,gp,Canterbury,Rangiora,Rangiora Medical - Good Street,"17 Good Street, Waimakariri, Rangiora 7400",03 313 8262,https://rangioramedical.co.nz/,https://maps.google.com/?cid=5489706054292532247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-rangiora-medical-good-street-43-3021-172-5938; gp-rangiora-medical-victoria-street-43-3086-172-5964,phone; name; website-domain,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-rangiora-medical-good-street-43-3021-172-5938; Google Places result is 0 km from the query centre.; possible existing provider match: gp-rangiora-medical-good-street-43-3021-172-5938, gp-rangiora-medical-victoria-street-43-3086-172-5964"
google-place-chijx7qpmx6zqw0rw61emn7psqo,corroborate_existing_provider,gp,Manawatu-Whanganui,Manawatu-Wanganui,Broadway Medical Chambers,"321 Broadway Avenue, Terrace End, Palmerston North 4414",06 358 9484,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/broadway-medical-chambers/,https://maps.google.com/?cid=741380343642500547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-broadway-medical-chambers-40-3479-175-6257,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-broadway-medical-chambers-40-3479-175-6257; target GP source-corroboration provider: gp-gilmore-family-medical-40-3626-175-6188; Google Places result is 0 km from the query centre.; possible existing provider match: gp-broadway-medical-chambers-40-3479-175-6257"
google-place-chijaz8grai7lw0r2cksvqurvio,corroborate_existing_provider,gp,Manawatu-Whanganui,Tararua,Dr Shorts Surgery,"33 Victoria Avenue, Dannevirke 4930",06 374 8892,,https://maps.google.com/?cid=3050785275449756121&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-dr-shorts-surgery-dannevirke-40-2036-176-0966,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-dr-shorts-surgery-dannevirke-40-2036-176-0966; Google Places result is 0 km from the query centre.; possible existing provider match: gp-dr-shorts-surgery-dannevirke-40-2036-176-0966"
google-place-chijieztogczqw0rimsfwlywwd4,corroborate_existing_provider,gp,Manawatu-Whanganui,Manawatu-Wanganui,Gilmore Family Medical,"19 Union Street, Hokowhitu, Palmerston North 4410",06 356 5099,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/gilmore-family-medical/,https://maps.google.com/?cid=16022002885023722378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-gilmore-family-medical-40-3626-175-6188,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-gilmore-family-medical-40-3626-175-6188; Google Places result is 0 km from the query centre.; possible existing provider match: gp-gilmore-family-medical-40-3626-175-6188"
google-place-chij51d78utzqg0raz8mjmhwpss,corroborate_existing_provider,gp,Manawatu-Whanganui,Levin,Horowhenua Community Practice,"20 Power Street, Levin 5510",06 368 8065,https://www.hcp.co.nz/,https://maps.google.com/?cid=3115770523857338219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-horowhenua-community-practice-40-6287-175-2838; gp-horowhenua-community-practice-40-6200-175-2862,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-horowhenua-community-practice-40-6287-175-2838; target GP source-corroboration provider: gp-horowhenua-community-practice-40-6200-175-2862; Google Places result is 0 km from the query centre.; Google Places result is 1 km from the query centre.; possible existing provider match: gp-horowhenua-community-practice-40-6287-175-2838, gp-horowhenua-community-practice-40-6200-175-2862"
google-place-chijh-rni4dyqw0r0qjk6zmfhtu,corroborate_existing_provider,gp,Manawatu-Whanganui,Tararua,Short Dr Michael J,"33 Victoria Avenue, Dannevirke 4930",06 374 8892,,https://maps.google.com/?cid=15386131660775098577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-dr-shorts-surgery-dannevirke-40-2036-176-0966,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-dr-shorts-surgery-dannevirke-40-2036-176-0966; Google Places result is 0 km from the query centre.; possible existing provider match: gp-dr-shorts-surgery-dannevirke-40-2036-176-0966"
google-place-chijd1anfqvzqg0rt-npo-8c8ok,corroborate_existing_provider,gp,Manawatu-Whanganui,Manawatu-Wanganui,Tararua Medical Centre,"538 Queen Street East, Levin 5510",06 368 0950,,https://maps.google.com/?cid=16857005220818843983&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-tararua-medical-centre-40-6235-175-2905,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-tararua-medical-centre-40-6235-175-2905; Google Places result is 0 km from the query centre.; possible existing provider match: gp-tararua-medical-centre-40-6235-175-2905"
google-place-chij3xs00973qg0raaojcngmyuq,corroborate_existing_provider,gp,Manawatu-Whanganui,Himatangi Beach,Te Waiora Community Health Services,"2 Stout Street, Shannon 4821",06 363 6030,,https://maps.google.com/?cid=16456870405492771328&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-te-waiora-community-health-services-40-4677-175-2802; gp-te-waiora-community-health-services-40-5468-175-4120; gp-te-waiora-community-health-services-40-3700-175-2349,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-te-waiora-community-health-services-40-3700-175-2349; target GP source-corroboration provider: gp-te-waiora-community-health-services-40-4677-175-2802; target GP source-corroboration provider: gp-te-waiora-community-health-services-40-5468-175-4120; Google Places result is 24.7 km from the query centre.; Google Places result is 14.2 km from the query centre.; Google Places result is 0 km from the query centre.; possible existing provider match: gp-te-waiora-community-health-services-40-4677-175-2802, gp-te-waiora-community-health-services-40-5468-175-4120, gp-te-waiora-community-health-services-40-3700-175-2349"
google-place-chij8alx1bpeqg0rv8oypjq4lug,corroborate_existing_provider,gp,Manawatu-Whanganui,Himatangi Beach,Te Waiora Your Community Health Service,"10 Ladys Mile, Foxton 4814",06 363 6030,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/te-waiora-community-health-services/,https://maps.google.com/?cid=16759785625340136127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-te-waiora-community-health-services-40-4677-175-2802; gp-te-waiora-community-health-services-40-5468-175-4120; gp-te-waiora-community-health-services-40-3700-175-2349,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-te-waiora-community-health-services-40-3700-175-2349; target GP source-corroboration provider: gp-te-waiora-community-health-services-40-4677-175-2802; target GP source-corroboration provider: gp-te-waiora-community-health-services-40-5468-175-4120; Google Places result is 11.4 km from the query centre.; Google Places result is 0.1 km from the query centre.; Google Places result is 14.3 km from the query centre.; possible existing provider match: gp-te-waiora-community-health-services-40-4677-175-2802, gp-te-waiora-community-health-services-40-5468-175-4120, gp-te-waiora-community-health-services-40-3700-175-2349"
google-place-chijm9-ttkguo20rjoe2tq-hoaa,corroborate_existing_provider,gp,Nelson Marlborough Tasman,Tasman,Florence Medical Centre,"13 Salisbury Road, Richmond 7020",03 544 8080,https://www.florencemed.co.nz/,https://maps.google.com/?cid=45255553763934606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-florence-medical-centre-41-3415-173-1893,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-florence-medical-centre-41-3415-173-1893; Google Places result is 0 km from the query centre.; possible existing provider match: gp-florence-medical-centre-41-3415-173-1893"
google-place-chijwvdqenr-c20rzt6nyd3kidg,corroborate_existing_provider,gp,Northland,Whangārei,Bank St Medical,"121 Bank Street, Whangārei 0110",09 438 4379,https://bank-st-medical-whangrei.buzidi.com/,https://maps.google.com/?cid=15573979938687934054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-bank-street-medical-35-7212-174-3204,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-bank-street-medical-35-7212-174-3204; Google Places result is 0 km from the query centre.; possible existing provider match: gp-bank-street-medical-35-7212-174-3204"
google-place-chij53c-nqcddg0roazkk8np090,corroborate_existing_provider,gp,Northland,Ruakākā,Bream Bay Medical Centre,"centre Shop 22, Ruakākā 0116",09 432 8060,,https://maps.google.com/?cid=15984207203878045344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-bream-bay-medical-centre-35-8750-174-4553,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-bream-bay-medical-centre-35-8750-174-4553; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-bream-bay-medical-centre-35-8750-174-4553"
google-place-chijc0cypgo9c20rmbyvfncneck,corroborate_existing_provider,gp,Northland,Kawakawa,Commercial Street Surgery,"8 Commercial Street, Kawakawa 0210",09 404 0885,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/commercial-street-surgery/,https://maps.google.com/?cid=2958908759890835097&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-commercial-street-surgery-35-3806-174-0683,gp-corroboration-target; name; phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-commercial-street-surgery-35-3806-174-0683; Google Places result is 0 km from the query centre.; possible existing provider match: gp-commercial-street-surgery-35-3806-174-0683"
google-place-chijc0jxipf3c20r3uze92zw0qq,corroborate_existing_provider,gp,Northland,Hikurangi,Hikurangi Surgery,"57 King Street, Hikurangi 0114",09 433 8799,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/hikurangi-medical-centre/,https://maps.google.com/?cid=11876790930824423134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-hikurangi-medical-centre-35-5965-174-2857,gp-corroboration-target; phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-hikurangi-medical-centre-35-5965-174-2857; Google Places result is 0 km from the query centre.; possible existing provider match: gp-hikurangi-medical-centre-35-5965-174-2857"
google-place-chijjylztgb-c20r5r8dkbxtwmy,corroborate_existing_provider,gp,Northland,Whangārei,Horizon Health,"19 Rust Avenue, Whangārei 0110",,,https://maps.google.com/?cid=14321708177372815333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-horizon-health-35-7242-174-3188,name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-horizon-health-35-7242-174-3188; Google Places result is 0.2 km from the query centre.; possible existing provider match: gp-horizon-health-35-7242-174-3188"
google-place-chij0xj1puv-c20r8nb-5e-bov0,corroborate_existing_provider,gp,Northland,Whangārei,James Street Doctors,"Level 2/1 James Street, Whangārei 0110",09 438 4172,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/james-street-doctors/,https://maps.google.com/?cid=18247067607691654898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-james-street-doctors-35-7254-174-3209,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-james-street-doctors-35-7254-174-3209; Google Places result is 0 km from the query centre.; possible existing provider match: gp-james-street-doctors-35-7254-174-3209"
google-place-chijuwfic6cmdg0rueuirtv5ohq,corroborate_existing_provider,gp,Northland,Maungaturoto,Maungaturoto Medical Centre,"138 Hurndall Street East, Maungaturoto 0520",09 431 8576,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/coast-to-coast-health-care/at/maungaturoto-medical-centre/,https://maps.google.com/?cid=8374717541806959441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-coast-to-coast-health-care-36-1098-174-3543,gp-corroboration-target; phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-coast-to-coast-health-care-36-1098-174-3543; Google Places result is 0 km from the query centre.; possible existing provider match: gp-coast-to-coast-health-care-36-1098-174-3543"
google-place-chijyuqw1-9lc20ryqz6lz-jbgo,corroborate_existing_provider,gp,Northland,Ngunguru,Ngunguru Medical Centre,"2 Shoebridge Crescent, Ngunguru 0173",09 434 3732,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/ngunguru-medical-centre/,https://maps.google.com/?cid=7668655582260889289&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-ngunguru-medical-centre-35-6269-174-5097,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-ngunguru-medical-centre-35-6269-174-5097; Google Places result is 0 km from the query centre.; possible existing provider match: gp-ngunguru-medical-centre-35-6269-174-5097"
google-place-chijscxswcmuog0rmuesq6tprdo,corroborate_existing_provider,gp,Northland,Paihia,Paihia Medical Services,"Level 1/76 Marsden Road, Paihia 0200",09 402 8407,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/paihia-medical-services/,https://maps.google.com/?cid=15728205578076612506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-paihia-medical-services-35-2812-174-0915,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-paihia-medical-services-35-2812-174-0915; Google Places result is 0 km from the query centre.; possible existing provider match: gp-paihia-medical-services-35-2812-174-0915"
google-place-chijc1nrl75hdg0rapwiq2hvaau,corroborate_existing_provider,gp,Northland,Paparoa,Paparoa,Paparoa,,,https://maps.google.com/?cid=360551171215258880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,gp-coast-to-coast-health-care-paparoa-medical-centre-36-1021-174-2330,gp-corroboration-target; name; near-target-location,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-coast-to-coast-health-care-paparoa-medical-centre-36-1021-174-2330; Google Places result is 0.7 km from the query centre.; possible existing provider match: gp-coast-to-coast-health-care-paparoa-medical-centre-36-1021-174-2330"
google-place-chijddk0v1xgdg0ri1qz-n8ogc8,corroborate_existing_provider,gp,Northland,Paparoa,Paparoa Medical Centre,"1987 Paparoa Valley Road, Paparoa 0571",09 431 7222,,https://maps.google.com/?cid=3393478262112080931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-coast-to-coast-health-care-paparoa-medical-centre-36-1021-174-2330,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-coast-to-coast-health-care-paparoa-medical-centre-36-1021-174-2330; Google Places result is 0.5 km from the query centre.; possible existing provider match: gp-coast-to-coast-health-care-paparoa-medical-centre-36-1021-174-2330"
